"Y",Applied Economics and Management,0.9761431541792149,0.7839897303520825,0.029262517604083493
"N",Accounting,1.9582128225782458,0.27383335761244865,0.8718569019605691
"Y",Classics,0.20440336267351777,0.6932943168762405,0.10798454812068392
"Y",Human Development,0.8246480159193198,0.8904630266945608,0.2698737014071111
"N",Hotel Administration,1.2776701023424353,0.15722156852882818,0.9595910156202394
"N",American Studies,0.22574937559567787,0.014891228999204809,0.4648709406337276
"N",History,0.6403394371587787,0.09096138178085955,0.6879551147697749
"N",Africana Studies,0.0,0.4028998439327005,0.8898311872101211
"Y",French,0.5995829435126876,0.782765710623606,0.1330769012736498
"Y",Communication,0.6696703217143138,0.6332238461541803,0.04745179494327534
"N",Nutritional Sciences,0.8737575908225028,0.42195809176600974,0.6072661317893261
"Y",Feminist,0.655310492530237,0.96659327320487,0.32201182663463146
"Y",Computer Science,0.2864324420536065,0.9382269066529518,0.5382256466017576
"N",Biological Engineering,0.0,0.15503874727835432,0.7423149359805381
"N",Animal Science,0.18219976882761846,0.2993235996725109,0.38532114816554897
"N",Human Development,0.4415478055428499,0.21098096263970656,0.1837804425884002
"N",Electrical and Computer Engineering,0.18624605272006323,0.43991809819603933,0.003730832096219716
"Y",French,0.5303251288621645,0.722393932503648,0.767308458826697
"N",Africana Studies,0.0,0.3796725542841094,0.7310901795207626
"N",Policy Analysis and Management,1.170034376269295,0.11734289509149931,0.379967504890968
"N",Communication,1.3761209137279682,0.1066479973411657,0.5736061422916907
"Y",Human Development,0.663020748859735,0.6321887323807895,0.5699005388769156
"N",Animal Science,1.7856043648578745,0.1585499406391896,0.1549515948507676
"N",Fine Arts,0.2400621291428131,0.36710892581869625,0.2122594036100256
"N",Operations Research and Engineering,0.0,0.11589079502761657,0.34057317384718033
"N",Computer Science,0.0,0.22490127279381267,0.9809664623390825
"N",Human Development,0.0,0.09022853688116783,0.8474650972447666
"Y",Feminist,0.9866818714097061,0.5283048356097828,0.5693772949455129
"Y",Linguistics,0.5041777693181819,0.8749656864897154,0.35983433607675097
"Y",Computer Science,0.9951769116621091,0.6401702024128737,0.3967779760021104
"N",Classics,0.0,0.12595407143562132,0.6362769985180395
"N",Chemical Engineering,0.0,0.17968267451909048,0.4011833338646832
"N",Mechanical Engineering,0.24931087715783384,0.46247161186400587,0.4580242311246969
"Y",Accounting,0.34693737515027157,0.9214869584168259,0.08851957800109023
"N",Human Development,0.7470692185853806,0.44334987815738147,0.5218508448526941
"Y",Development Sociology,0.2619011534093708,0.9914359812848637,0.3449074118003894
"Y",Linguistics,0.5846182076675454,0.7858437044469091,0.24859399499024948
"N",Food Science,0.0,0.4283639858205237,0.41161081179188963
"Y",Human Development,0.5613097943936902,0.5741694547179892,0.4734599689728719
"Y",Hotel Administration,0.985089565875933,0.5353336346095294,0.07060032123941307
"Y",Feminist,0.8197987485222332,0.723680046108324,0.0006983032566378888
"Y",Operations Research and Engineering,0.9885331882927483,0.5870115544350735,0.032256881406917404
"Y",Accounting,0.8781859270086597,0.8997460107925784,0.055288029085591384
"N",Human Development,0.13546349260333823,0.05451376049122558,0.2309942297650628
"Y",Feminist,0.17944415136845093,0.7615106554889506,0.7450563352072788
"Y",Africana Studies,0.39248525433827,0.6444163922093068,0.2107206468442383
"Y",Fine Arts,0.30534809628456705,0.5861965939434354,0.06594670684795045
"Y",Feminist,0.6944694699240433,0.8720745284650808,0.10746293388922568
"N",Mathematics,0.0,0.06730231465124847,0.15265666766202157
"Y",Sociology,0.8926152649219363,0.7836608338409656,0.27593378480497
"Y",Africana Studies,0.5528608506843335,0.6133605158487756,0.5243096811011015
