"N",Chemical Engineering,1.256597838975586,0.14728755038716212,0.8765755142963471
"Y",Development Sociology,0.22186190707354336,0.6567031847773466,0.15475668707221013
"Y",Development Sociology,0.21681137238977666,0.5092208880012101,0.30095446905143886
"Y",Human Development,0.7264661396693728,0.6878088102509232,0.28715903903495643
"Y",Human Development,0.23814106051660378,0.9242487425342555,0.29334360174484375
"Y",Urban and Regional Studies,0.6336301441683456,0.5578321503019992,0.10065382603966722
"Y",Economics,0.5397960176886849,0.9122457732190069,0.16917358784306857
"Y",Human Development,0.5984215722687877,0.914848196482511,0.07739729090517311
"N",Chemical Engineering,1.9112179108295515,0.14688450406949904,0.9606118194086093
"Y",Urban and Regional Studies,0.9296664012590848,0.5281790682309411,0.0002741338090076484
"Y",Economics,0.053225848330079484,0.9983635063953514,0.6608550254758946
"Y",Human Development,0.03365652392971741,0.5850639246814499,0.15294262119223645
"N",Environmental Engineering,0.3765583776765704,0.24629808292963185,0.7418374586943355
"Y",Economics,0.4988950140762264,0.9777374640556031,0.6200872533785163
"Y",Mathematics,0.6564870309693747,0.6076547972943664,0.7332711329922283
"N",Sociology,0.41386322849086177,0.23990519264021115,0.4536727909401639
"Y",Economics,0.09619165854172496,0.7973918167331304,0.7790143450729643
"N",Fine Arts,0.5200170284007131,0.16186966864609498,0.17989812992365828
"Y",Development Sociology,0.6988569538563588,0.9209074893641179,0.25630847943673407
"N",Mechanical Engineering,0.0,0.17469616423606737,0.5673836599318881
"Y",Sociology,0.6265162502174876,0.5867420516191033,0.6279100876925999
"N",Music,1.1974992648901286,0.4372032528766274,0.507089846416196
"Y",Human Development,0.48180661793713675,0.6972657762550615,0.024312794194410903
"N",Food Science,1.8297189532269187,0.23070997796890347,0.40508933080495124
"N",Urban and Regional Studies,1.8268955527999575,0.08227029557525878,0.46759587306943295
"Y",Development Sociology,0.5004411520037197,0.8856363013053247,0.44477159606217265
"Y",Music,0.8084444125525446,0.9774463084348917,0.7555466583566789
"N",Feminist,0.4471073821824505,0.49357984194623816,0.48789417837278914
"N",Biomedical Engineering,1.7018014499572292,0.09389459006147227,0.9993978851769483
"N",Sociology,0.0,0.1015098720641141,0.8913673096910871
"Y",Economics,0.512649015584514,0.774117837831137,0.15132252797459889
"N",Communication,0.0,0.17067411990889336,0.0316902817059469
"N",Biomedical Engineering,0.0,0.3104187776357973,0.2388255119996282
"Y",Urban and Regional Studies,0.05538506287840894,0.8967808465097744,0.07928768410099929
"Y",Sociology,0.5043177150575185,0.6525070182215597,0.7504624619958951
"Y",Urban and Regional Studies,0.37602985710347525,0.5337191294869132,0.008006024697964631
"Y",Development Sociology,0.4469299317776336,0.6964793515808566,0.409538055847834
"N",Electrical and Computer Engineering,0.8578460462360821,0.30140928745428375,0.8770694264885988
"N",Linguistics,0.8608003186696759,0.13240341923659427,0.011088255610275266
"N",Biological Sciences,0.0,0.43606443319995136,0.8142109336197646
"Y",Sociology,0.271500503736849,0.5233619552722517,0.3750713679404539
